STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime,Total_Duration
IN,New Haven,41.067905,-85.016282,2024/02/18 17:54:10+00,2024-02-18 19:10:30+00:00,2024-02-18 19:11:10+00:00,2024/02/18 20:25:00+00,2024/02/18 19:10:50+00,887,12:54:10,00:40
IN,New Lebanon,39.040898,-87.471302,2024/02/18 17:47:50+00,2024-02-18 19:03:26+00:00,2024-02-18 19:07:15+00:00,2024/02/18 20:21:10+00,2024/02/18 19:05:20+00,888,12:47:50,03:49
IN,New Lisbon,39.862315,-85.262669,2024/02/18 17:52:20+00,2024-02-18 19:07:22+00:00,2024-02-18 19:11:23+00:00,2024/02/18 20:24:20+00,2024/02/18 19:09:22+00,889,12:52:20,04:01
IN,New Marion,39.008088,-85.358405,2024/02/18 17:51:00+00,2024-02-18 19:07:23+00:00,2024-02-18 19:09:30+00:00,2024/02/18 20:23:50+00,2024/02/18 19:08:26+00,890,12:51:00,02:07
IN,New Market,39.95265,-86.921495,2024/02/18 17:50:00+00,2024-02-18 19:06:07+00:00,2024-02-18 19:07:54+00:00,2024/02/18 20:22:20+00,2024/02/18 19:07:00+00,891,12:50:00,01:47
IN,New Palestine,39.729395,-85.894254,2024/02/18 17:51:10+00,2024-02-18 19:06:20+00:00,2024-02-18 19:10:19+00:00,2024/02/18 20:23:30+00,2024/02/18 19:08:20+00,892,12:51:10,03:59
IN,New Pekin,38.502077,-86.014366,2024/02/18 17:49:20+00,2024-02-18 19:06:40+00:00,2024-02-18 19:07:30+00:00,2024/02/18 20:22:40+00,2024/02/18 19:07:05+00,893,12:49:20,00:50
IN,New Point,39.30958,-85.326876,2024/02/18 17:51:30+00,2024-02-18 19:07:10+00:00,2024-02-18 19:10:28+00:00,2024/02/18 20:24:00+00,2024/02/18 19:08:49+00,894,12:51:30,03:18
IN,New Ross,39.964622,-86.714193,2024/02/18 17:50:10+00,2024-02-18 19:06:07+00:00,2024-02-18 19:08:35+00:00,2024/02/18 20:22:30+00,2024/02/18 19:07:21+00,895,12:50:10,02:28
IN,Newtonville,37.998892,-86.939725,2024/02/18 17:47:10+00,2024-02-18 19:04:44+00:00,2024-02-18 19:05:05+00:00,2024/02/18 20:21:20+00,2024/02/18 19:04:54+00,896,12:47:10,00:21
IN,New Trenton,39.308954,-84.897005,2024/02/18 17:52:10+00,2024-02-18 19:08:13+00:00,2024-02-18 19:10:37+00:00,2024/02/18 20:24:30+00,2024/02/18 19:09:25+00,897,12:52:10,02:24
IN,New Whiteland,39.561738,-86.099436,2024/02/18 17:50:40+00,2024-02-18 19:05:52+00:00,2024-02-18 19:09:54+00:00,2024/02/18 20:23:10+00,2024/02/18 19:07:53+00,898,12:50:40,04:02
IN,Nineveh,39.361204,-86.092678,2024/02/18 17:50:20+00,2024-02-18 19:05:42+00:00,2024-02-18 19:09:43+00:00,2024/02/18 20:23:00+00,2024/02/18 19:07:42+00,899,12:50:20,04:01
IN,Noblesville,40.035299,-86.000163,2024/02/18 17:51:30+00,2024-02-18 19:06:42+00:00,2024-02-18 19:10:10+00:00,2024/02/18 20:23:30+00,2024/02/18 19:08:26+00,900,12:51:30,03:28
AR,Russell,35.362126,-91.509947,2024/02/18 17:36:00+00,2024-02-18 18:53:30+00:00,2024-02-18 18:56:19+00:00,2024/02/18 20:13:10+00,2024/02/18 18:54:54+00,901,12:36:00,02:49
AR,Russellville,35.276328,-93.138743,2024/02/18 17:33:20+00,2024-02-18 18:50:05+00:00,2024-02-18 18:54:17+00:00,2024/02/18 20:10:40+00,2024/02/18 18:52:11+00,902,12:33:20,04:12
AR,St. Francis,36.454872,-90.142179,2024/02/18 17:39:50+00,2024-02-18 18:56:46+00:00,2024-02-18 19:00:09+00:00,2024/02/18 20:16:00+00,2024/02/18 18:58:28+00,903,12:39:50,03:23
AR,St. Joe,36.026028,-92.801276,2024/02/18 17:35:10+00,2024-02-18 18:52:05+00:00,2024-02-18 18:55:20+00:00,2024/02/18 20:11:50+00,2024/02/18 18:53:42+00,904,12:35:10,03:15
AR,Salado,35.695405,-91.592317,2024/02/18 17:36:30+00,2024-02-18 18:53:14+00:00,2024-02-18 18:57:10+00:00,2024/02/18 20:13:20+00,2024/02/18 18:55:12+00,905,12:36:30,03:56
AR,Salem,36.370416,-91.821706,2024/02/18 17:37:10+00,2024-02-18 18:53:43+00:00,2024-02-18 18:57:38+00:00,2024/02/18 20:13:30+00,2024/02/18 18:55:40+00,906,12:37:10,03:55
AR,Salem,34.630899,-92.561492,2024/02/18 17:33:10+00,2024-02-18 18:50:48+00:00,2024-02-18 18:53:41+00:00,2024/02/18 20:11:00+00,2024/02/18 18:52:14+00,907,12:33:10,02:53
AR,Salesville,36.23906,-92.277495,2024/02/18 17:36:20+00,2024-02-18 18:52:59+00:00,2024-02-18 18:56:37+00:00,2024/02/18 20:12:50+00,2024/02/18 18:54:48+00,908,12:36:20,03:38
AR,Saratoga,33.743741,-93.904289,2024/02/18 17:29:30+00,2024-02-18 18:47:11+00:00,2024-02-18 18:50:28+00:00,2024/02/18 20:08:10+00,2024/02/18 18:48:50+00,909,12:29:30,03:17
AR,Sardis,34.533041,-92.406722,2024/02/18 17:33:10+00,2024-02-18 18:51:32+00:00,2024-02-18 18:53:05+00:00,2024/02/18 20:11:10+00,2024/02/18 18:52:18+00,910,12:33:10,01:33
AR,Scott,34.69766,-92.093932,2024/02/18 17:34:00+00,2024-02-18 18:52:37+00:00,2024-02-18 18:53:16+00:00,2024/02/18 20:11:40+00,2024/02/18 18:52:56+00,911,12:34:00,00:39
AR,Scranton,35.36043,-93.539724,2024/02/18 17:33:00+00,2024-02-18 18:49:50+00:00,2024-02-18 18:53:28+00:00,2024/02/18 20:10:10+00,2024/02/18 18:51:39+00,912,12:33:00,03:38
AR,Searcy,35.241134,-91.735223,2024/02/18 17:35:30+00,2024-02-18 18:52:55+00:00,2024-02-18 18:55:52+00:00,2024/02/18 20:12:40+00,2024/02/18 18:54:24+00,913,12:35:30,02:57
AR,Sedgwick,35.974161,-90.862149,2024/02/18 17:38:00+00,2024-02-18 18:55:02+00:00,2024-02-18 18:58:26+00:00,2024/02/18 20:14:40+00,2024/02/18 18:56:44+00,914,12:38:00,03:24
AR,Shannon Hills,34.617586,-92.402176,2024/02/18 17:33:20+00,2024-02-18 18:51:20+00:00,2024-02-18 18:53:37+00:00,2024/02/18 20:11:10+00,2024/02/18 18:52:28+00,915,12:33:20,02:17
AR,Sherwood,34.852029,-92.204483,2024/02/18 17:34:10+00,2024-02-18 18:51:45+00:00,2024-02-18 18:54:30+00:00,2024/02/18 20:11:40+00,2024/02/18 18:53:08+00,916,12:34:10,02:45
AR,Shirley,35.643751,-92.313519,2024/02/18 17:35:20+00,2024-02-18 18:51:52+00:00,2024-02-18 18:56:08+00:00,2024/02/18 20:12:20+00,2024/02/18 18:54:00+00,917,12:35:20,04:16
AR,Sidney,36.004421,-91.658289,2024/02/18 17:36:50+00,2024-02-18 18:53:23+00:00,2024-02-18 18:57:37+00:00,2024/02/18 20:13:30+00,2024/02/18 18:55:30+00,918,12:36:50,04:14
AR,Smithville,36.079921,-91.302675,2024/02/18 17:37:30+00,2024-02-18 18:54:04+00:00,2024-02-18 18:58:12+00:00,2024/02/18 20:14:00+00,2024/02/18 18:56:08+00,919,12:37:30,04:08
AR,Southside,35.720183,-91.630162,2024/02/18 17:36:20+00,2024-02-18 18:53:10+00:00,2024-02-18 18:57:10+00:00,2024/02/18 20:13:20+00,2024/02/18 18:55:10+00,920,12:36:20,04:00
AR,Springfield,35.272887,-92.554988,2024/02/18 17:34:10+00,2024-02-18 18:51:00+00:00,2024-02-18 18:55:12+00:00,2024/02/18 20:11:30+00,2024/02/18 18:53:06+00,921,12:34:10,04:12
AR,Strawberry,35.966523,-91.321102,2024/02/18 17:37:20+00,2024-02-18 18:53:57+00:00,2024-02-18 18:57:59+00:00,2024/02/18 20:13:50+00,2024/02/18 18:55:58+00,922,12:37:20,04:02
AR,Subiaco,35.297367,-93.639439,2024/02/18 17:32:40+00,2024-02-18 18:49:36+00:00,2024-02-18 18:53:12+00:00,2024/02/18 20:10:00+00,2024/02/18 18:51:24+00,923,12:32:40,03:36
AR,Success,36.454501,-90.722625,2024/02/18 17:39:00+00,2024-02-18 18:55:28+00:00,2024-02-18 18:59:34+00:00,2024/02/18 20:15:10+00,2024/02/18 18:57:31+00,924,12:39:00,04:06
AR,Sulphur Rock,35.751613,-91.500264,2024/02/18 17:36:40+00,2024-02-18 18:53:27+00:00,2024-02-18 18:57:22+00:00,2024/02/18 20:13:30+00,2024/02/18 18:55:24+00,925,12:36:40,03:55
AR,Summit,36.252203,-92.688287,2024/02/18 17:35:40+00,2024-02-18 18:52:50+00:00,2024-02-18 18:55:34+00:00,2024/02/18 20:12:10+00,2024/02/18 18:54:12+00,926,12:35:40,02:44
AR,Sweet Home,34.667397,-92.246304,2024/02/18 17:33:40+00,2024-02-18 18:51:51+00:00,2024-02-18 18:53:40+00:00,2024/02/18 20:11:30+00,2024/02/18 18:52:46+00,927,12:33:40,01:49
AR,Swifton,35.824376,-91.129429,2024/02/18 17:37:20+00,2024-02-18 18:54:23+00:00,2024-02-18 18:57:53+00:00,2024/02/18 20:14:10+00,2024/02/18 18:56:08+00,928,12:37:20,03:30
AR,Texarkana,33.436339,-93.987118,2024/02/18 17:28:50+00,2024-02-18 18:47:05+00:00,2024-02-18 18:49:22+00:00,2024/02/18 20:07:40+00,2024/02/18 18:48:14+00,929,12:28:50,02:17
AR,Tollette,33.818095,-93.896899,2024/02/18 17:29:40+00,2024-02-18 18:47:12+00:00,2024-02-18 18:50:43+00:00,2024/02/18 20:08:10+00,2024/02/18 18:48:58+00,930,12:29:40,03:31
AR,Traskwood,34.452451,-92.666438,2024/02/18 17:32:40+00,2024-02-18 18:50:36+00:00,2024-02-18 18:53:02+00:00,2024/02/18 20:10:40+00,2024/02/18 18:51:49+00,931,12:32:40,02:26
AR,Tuckerman,35.725641,-91.202079,2024/02/18 17:37:00+00,2024-02-18 18:54:12+00:00,2024-02-18 18:57:33+00:00,2024/02/18 20:13:50+00,2024/02/18 18:55:52+00,932,12:37:00,03:21
AR,Tull,34.441214,-92.585881,2024/02/18 17:32:50+00,2024-02-18 18:50:54+00:00,2024-02-18 18:52:54+00:00,2024/02/18 20:10:50+00,2024/02/18 18:51:54+00,933,12:32:50,02:00
AR,Tumbling Shoals,35.547053,-91.96746,2024/02/18 17:35:40+00,2024-02-18 18:52:22+00:00,2024-02-18 18:56:27+00:00,2024/02/18 20:12:40+00,2024/02/18 18:54:24+00,934,12:35:40,04:05
AR,Tupelo,35.390332,-91.229904,2024/02/18 17:36:30+00,2024-02-18 18:54:26+00:00,2024-02-18 18:56:18+00:00,2024/02/18 20:13:40+00,2024/02/18 18:55:22+00,935,12:36:30,01:52
AR,Twin Groves,35.329207,-92.405668,2024/02/18 17:34:30+00,2024-02-18 18:51:20+00:00,2024-02-18 18:55:30+00:00,2024/02/18 20:11:50+00,2024/02/18 18:53:25+00,936,12:34:30,04:10
AR,Valley Springs,36.153768,-92.989698,2024/02/18 17:35:00+00,2024-02-18 18:52:32+00:00,2024-02-18 18:54:40+00:00,2024/02/18 20:11:40+00,2024/02/18 18:53:36+00,937,12:35:00,02:08
AR,Vandervoort,34.379781,-94.364919,2024/02/18 17:30:00+00,2024-02-18 18:46:52+00:00,2024-02-18 18:51:06+00:00,2024/02/18 20:08:00+00,2024/02/18 18:48:59+00,938,12:30:00,04:14
AR,Vilonia,35.078702,-92.215387,2024/02/18 17:34:30+00,2024-02-18 18:51:39+00:00,2024-02-18 18:55:12+00:00,2024/02/18 20:11:50+00,2024/02/18 18:53:26+00,939,12:34:30,03:33
AR,Viola,36.399237,-91.986977,2024/02/18 17:37:00+00,2024-02-18 18:53:37+00:00,2024-02-18 18:57:19+00:00,2024/02/18 20:13:20+00,2024/02/18 18:55:28+00,940,12:37:00,03:42
AR,Violet Hill,36.152899,-91.839723,2024/02/18 17:36:50+00,2024-02-18 18:53:19+00:00,2024-02-18 18:57:29+00:00,2024/02/18 20:13:20+00,2024/02/18 18:55:24+00,941,12:36:50,04:10
AR,Walcott,36.046118,-90.670497,2024/02/18 17:38:20+00,2024-02-18 18:55:31+00:00,2024-02-18 18:58:43+00:00,2024/02/18 20:14:50+00,2024/02/18 18:57:07+00,942,12:38:20,03:12
AR,Waldenburg,35.565255,-90.934561,2024/02/18 17:37:10+00,2024-02-18 18:55:16+00:00,2024-02-18 18:56:49+00:00,2024/02/18 20:14:10+00,2024/02/18 18:56:02+00,943,12:37:10,01:33
AR,Waldron,34.903252,-94.094839,2024/02/18 17:31:20+00,2024-02-18 18:48:15+00:00,2024-02-18 18:52:00+00:00,2024/02/18 20:09:00+00,2024/02/18 18:50:08+00,944,12:31:20,03:45
AR,Walnut Ridge,36.084782,-90.946837,2024/02/18 17:38:00+00,2024-02-18 18:54:49+00:00,2024-02-18 18:58:37+00:00,2024/02/18 20:14:30+00,2024/02/18 18:56:43+00,945,12:38:00,03:48
AR,Ward,35.013782,-91.957727,2024/02/18 17:34:40+00,2024-02-18 18:52:23+00:00,2024-02-18 18:55:04+00:00,2024/02/18 20:12:10+00,2024/02/18 18:53:44+00,946,12:34:40,02:41
AR,Warm Springs,36.483148,-91.049008,2024/02/18 17:38:40+00,2024-02-18 18:54:57+00:00,2024-02-18 18:59:11+00:00,2024/02/18 20:14:50+00,2024/02/18 18:57:04+00,947,12:38:40,04:14
AR,Washington,33.772882,-93.683293,2024/02/18 17:30:00+00,2024-02-18 18:47:49+00:00,2024-02-18 18:50:37+00:00,2024/02/18 20:08:30+00,2024/02/18 18:49:13+00,948,12:30:00,02:48
AR,Wayton,35.919363,-93.259588,2024/02/18 17:34:20+00,2024-02-18 18:51:39+00:00,2024-02-18 18:54:04+00:00,2024/02/18 20:11:00+00,2024/02/18 18:52:52+00,949,12:34:20,02:25
AR,Weiner,35.619714,-90.905303,2024/02/18 17:37:20+00,2024-02-18 18:55:11+00:00,2024-02-18 18:57:09+00:00,2024/02/18 20:14:10+00,2024/02/18 18:56:10+00,950,12:37:20,01:58
AR,Weldon,35.447994,-91.231606,2024/02/18 17:36:30+00,2024-02-18 18:54:17+00:00,2024-02-18 18:56:36+00:00,2024/02/18 20:13:40+00,2024/02/18 18:55:26+00,951,12:36:30,02:19
AR,Western Grove,36.101118,-92.954554,2024/02/18 17:35:00+00,2024-02-18 18:52:17+00:00,2024-02-18 18:54:52+00:00,2024/02/18 20:11:40+00,2024/02/18 18:53:34+00,952,12:35:00,02:35
AR,West Point,35.203307,-91.609897,2024/02/18 17:35:40+00,2024-02-18 18:53:19+00:00,2024-02-18 18:55:44+00:00,2024/02/18 20:12:50+00,2024/02/18 18:54:32+00,953,12:35:40,02:25
AR,Wickes,34.299736,-94.327252,2024/02/18 17:30:00+00,2024-02-18 18:46:47+00:00,2024-02-18 18:51:05+00:00,2024/02/18 20:08:00+00,2024/02/18 18:48:56+00,954,12:30:00,04:18
AR,Wiederkehr Village,35.477705,-93.764725,2024/02/18 17:32:50+00,2024-02-18 18:50:05+00:00,2024-02-18 18:52:52+00:00,2024/02/18 20:10:00+00,2024/02/18 18:51:28+00,955,12:32:50,02:47
AR,Wilburn,35.508788,-91.888375,2024/02/18 17:35:40+00,2024-02-18 18:52:30+00:00,2024-02-18 18:56:28+00:00,2024/02/18 20:12:50+00,2024/02/18 18:54:29+00,956,12:35:40,03:58
AR,Williford,36.251832,-91.360457,2024/02/18 17:37:40+00,2024-02-18 18:54:10+00:00,2024-02-18 18:58:24+00:00,2024/02/18 20:14:10+00,2024/02/18 18:56:17+00,957,12:37:40,04:14
AR,Wilton,33.738728,-94.147987,2024/02/18 17:29:10+00,2024-02-18 18:46:31+00:00,2024-02-18 18:50:20+00:00,2024/02/18 20:07:40+00,2024/02/18 18:48:26+00,958,12:29:10,03:49
AR,Winthrop,33.830837,-94.354222,2024/02/18 17:29:00+00,2024-02-18 18:46:06+00:00,2024-02-18 18:50:17+00:00,2024/02/18 20:07:30+00,2024/02/18 18:48:12+00,959,12:29:00,04:11
AR,Witts Springs,35.770268,-92.882285,2024/02/18 17:34:40+00,2024-02-18 18:51:22+00:00,2024-02-18 18:55:06+00:00,2024/02/18 20:11:30+00,2024/02/18 18:53:14+00,960,12:34:40,03:44
AR,Wooster,35.199919,-92.450204,2024/02/18 17:34:20+00,2024-02-18 18:51:08+00:00,2024-02-18 18:55:13+00:00,2024/02/18 20:11:40+00,2024/02/18 18:53:10+00,961,12:34:20,04:05
AR,Wrightsville,34.620714,-92.219607,2024/02/18 17:33:40+00,2024-02-18 18:52:14+00:00,2024-02-18 18:53:04+00:00,2024/02/18 20:11:30+00,2024/02/18 18:52:39+00,962,12:33:40,00:50
AR,Yarborough Landing,33.718829,-94.009261,2024/02/18 17:29:20+00,2024-02-18 18:46:53+00:00,2024-02-18 18:50:22+00:00,2024/02/18 20:08:00+00,2024/02/18 18:48:38+00,963,12:29:20,03:29
AR,Yellville,36.228846,-92.686123,2024/02/18 17:35:40+00,2024-02-18 18:52:45+00:00,2024-02-18 18:55:35+00:00,2024/02/18 20:12:10+00,2024/02/18 18:54:10+00,964,12:35:40,02:50
AR,Zinc,36.283959,-92.914422,2024/02/18 17:35:30+00,2024-02-18 18:53:09+00:00,2024-02-18 18:54:25+00:00,2024/02/18 20:11:50+00,2024/02/18 18:53:47+00,965,12:35:30,01:16
IL,Addieville,38.391299,-89.486455,2024/02/18 17:43:50+00,2024-02-18 19:00:28+00:00,2024-02-18 19:02:53+00:00,2024/02/18 20:18:10+00,2024/02/18 19:01:40+00,966,12:43:50,02:25
IL,Albion,38.376598,-88.057625,2024/02/18 17:46:00+00,2024-02-18 19:01:45+00:00,2024-02-18 19:05:53+00:00,2024/02/18 20:20:00+00,2024/02/18 19:03:49+00,967,12:46:00,04:08
IL,Allendale,38.527627,-87.710344,2024/02/18 17:46:40+00,2024-02-18 19:02:26+00:00,2024-02-18 19:06:33+00:00,2024/02/18 20:20:40+00,2024/02/18 19:04:30+00,968,12:46:40,04:07
IL,Alma,38.722888,-88.911695,2024/02/18 17:45:10+00,2024-02-18 19:01:39+00:00,2024-02-18 19:04:07+00:00,2024/02/18 20:19:10+00,2024/02/18 19:02:53+00,969,12:45:10,02:28
IL,Altamont,39.056115,-88.746922,2024/02/18 17:46:00+00,2024-02-18 19:03:20+00:00,2024-02-18 19:03:50+00:00,2024/02/18 20:19:30+00,2024/02/18 19:03:35+00,970,12:46:00,00:30
IL,Alto Pass,37.573654,-89.319546,2024/02/18 17:42:50+00,2024-02-18 18:58:57+00:00,2024-02-18 19:03:07+00:00,2024/02/18 20:17:50+00,2024/02/18 19:01:02+00,971,12:42:50,04:10
IL,Anna,37.46106,-89.237478,2024/02/18 17:42:50+00,2024-02-18 18:58:58+00:00,2024-02-18 19:03:03+00:00,2024/02/18 20:18:00+00,2024/02/18 19:01:00+00,972,12:42:50,04:05
IL,Annapolis,39.143046,-87.817129,2024/02/18 17:47:30+00,2024-02-18 19:03:18+00:00,2024-02-18 19:06:34+00:00,2024/02/18 20:20:40+00,2024/02/18 19:04:56+00,973,12:47:30,03:16
IL,Ashley,38.328335,-89.188951,2024/02/18 17:44:10+00,2024-02-18 19:00:23+00:00,2024-02-18 19:03:42+00:00,2024/02/18 20:18:30+00,2024/02/18 19:02:02+00,974,12:44:10,03:19
IL,Ava,37.888524,-89.496305,2024/02/18 17:43:10+00,2024-02-18 18:59:10+00:00,2024-02-18 19:03:00+00:00,2024/02/18 20:17:50+00,2024/02/18 19:01:05+00,975,12:43:10,03:50
IL,Baldwin,38.183829,-89.845152,2024/02/18 17:43:00+00,2024-02-18 18:59:43+00:00,2024-02-18 19:02:04+00:00,2024/02/18 20:17:30+00,2024/02/18 19:00:54+00,976,12:43:00,02:21
IL,Bartelso,38.538189,-89.461485,2024/02/18 17:44:10+00,2024-02-18 19:01:10+00:00,2024-02-18 19:02:19+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:44+00,977,12:44:10,01:09
IL,Beckemeyer,38.605828,-89.432298,2024/02/18 17:44:20+00,2024-02-18 19:01:45+00:00,2024-02-18 19:01:51+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:48+00,978,12:44:20,00:06
IL,Belknap,37.3226,-88.93971,2024/02/18 17:43:10+00,2024-02-18 18:59:31+00:00,2024-02-18 19:03:09+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:20+00,979,12:43:10,03:38
IL,Belle Prairie City,38.22349,-88.555741,2024/02/18 17:45:00+00,2024-02-18 19:00:51+00:00,2024-02-18 19:04:56+00:00,2024/02/18 20:19:20+00,2024/02/18 19:02:54+00,980,12:45:00,04:05
IL,Belle Rive,38.231725,-88.74049,2024/02/18 17:44:40+00,2024-02-18 19:00:37+00:00,2024-02-18 19:04:36+00:00,2024/02/18 20:19:00+00,2024/02/18 19:02:36+00,981,12:44:40,03:59
IL,Bellmont,38.383026,-87.910604,2024/02/18 17:46:10+00,2024-02-18 19:01:59+00:00,2024-02-18 19:06:06+00:00,2024/02/18 20:20:10+00,2024/02/18 19:04:02+00,982,12:46:10,04:07
IL,Benton,38.013187,-88.917281,2024/02/18 17:44:10+00,2024-02-18 19:00:04+00:00,2024-02-18 19:04:10+00:00,2024/02/18 20:18:40+00,2024/02/18 19:02:07+00,983,12:44:10,04:06
IL,Blairsville,37.810539,-89.123826,2024/02/18 17:43:30+00,2024-02-18 18:59:31+00:00,2024-02-18 19:03:40+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:36+00,984,12:43:30,04:09
IL,Bluford,38.32607,-88.734791,2024/02/18 17:44:50+00,2024-02-18 19:00:48+00:00,2024-02-18 19:04:38+00:00,2024/02/18 20:19:10+00,2024/02/18 19:02:43+00,985,12:44:50,03:50
IL,Bone Gap,38.444882,-87.997571,2024/02/18 17:46:10+00,2024-02-18 19:01:55+00:00,2024-02-18 19:06:03+00:00,2024/02/18 20:20:10+00,2024/02/18 19:03:59+00,986,12:46:10,04:08
IL,Bonnie,38.203001,-88.906772,2024/02/18 17:44:30+00,2024-02-18 19:00:23+00:00,2024-02-18 19:04:16+00:00,2024/02/18 20:18:50+00,2024/02/18 19:02:20+00,987,12:44:30,03:53
IL,Bridgeport,38.709948,-87.758646,2024/02/18 17:47:00+00,2024-02-18 19:02:35+00:00,2024-02-18 19:06:37+00:00,2024/02/18 20:20:40+00,2024/02/18 19:04:36+00,988,12:47:00,04:02
IL,Brookport,37.125817,-88.625983,2024/02/18 17:43:20+00,2024-02-18 19:00:29+00:00,2024-02-18 19:02:39+00:00,2024/02/18 20:18:30+00,2024/02/18 19:01:34+00,989,12:43:20,02:10
IL,Broughton,37.933933,-88.462433,2024/02/18 17:44:40+00,2024-02-18 19:00:41+00:00,2024-02-18 19:04:44+00:00,2024/02/18 20:19:10+00,2024/02/18 19:02:42+00,990,12:44:40,04:03
IL,Browns,38.377532,-87.983159,2024/02/18 17:46:10+00,2024-02-18 19:01:52+00:00,2024-02-18 19:06:00+00:00,2024/02/18 20:20:10+00,2024/02/18 19:03:56+00,991,12:46:10,04:08
IL,Buckner,37.981015,-89.015659,2024/02/18 17:44:00+00,2024-02-18 18:59:54+00:00,2024-02-18 19:03:58+00:00,2024/02/18 20:18:30+00,2024/02/18 19:01:56+00,992,12:44:00,04:04
IL,Buncombe,37.471116,-88.97466,2024/02/18 17:43:10+00,2024-02-18 18:59:27+00:00,2024-02-18 19:03:23+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:25+00,993,12:43:10,03:56
IL,Burnt Prairie,38.250865,-88.25826,2024/02/18 17:45:30+00,2024-02-18 19:01:19+00:00,2024-02-18 19:05:27+00:00,2024/02/18 20:19:40+00,2024/02/18 19:03:23+00,994,12:45:30,04:08
IL,Bush,37.841929,-89.129906,2024/02/18 17:43:30+00,2024-02-18 18:59:33+00:00,2024-02-18 19:03:41+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:37+00,995,12:43:30,04:08
IL,Cairo,37.006288,-89.18288,2024/02/18 17:42:10+00,2024-02-18 18:59:02+00:00,2024-02-18 19:02:10+00:00,2024/02/18 20:17:40+00,2024/02/18 19:00:36+00,996,12:42:10,03:08
IL,Calhoun,38.651161,-88.044023,2024/02/18 17:46:20+00,2024-02-18 19:02:07+00:00,2024-02-18 19:06:04+00:00,2024/02/18 20:20:10+00,2024/02/18 19:04:06+00,997,12:46:20,03:57
IL,Cambria,37.779364,-89.119356,2024/02/18 17:43:30+00,2024-02-18 18:59:29+00:00,2024-02-18 19:03:39+00:00,2024/02/18 20:18:20+00,2024/02/18 19:01:34+00,998,12:43:30,04:10
IL,Campbell Hill,37.930783,-89.551387,2024/02/18 17:43:10+00,2024-02-18 18:59:11+00:00,2024-02-18 19:02:54+00:00,2024/02/18 20:17:50+00,2024/02/18 19:01:02+00,999,12:43:10,03:43
IL,Carbondale,37.722062,-89.223664,2024/02/18 17:43:10+00,2024-02-18 18:59:15+00:00,2024-02-18 19:03:25+00:00,2024/02/18 20:18:10+00,2024/02/18 19:01:20+00,1000,12:43:10,04:10
MO,Pinhook,36.73804,-89.26948,2024/02/18 17:41:40+00,2024-02-18 18:59:00+00:00,2024-02-18 19:01:15+00:00,2024/02/18 20:17:20+00,2024/02/18 19:00:08+00,1001,12:41:40,02:15
MO,Pocahontas,37.50161,-89.639849,2024/02/18 17:42:20+00,2024-02-18 18:58:22+00:00,2024-02-18 19:02:32+00:00,2024/02/18 20:17:30+00,2024/02/18 19:00:27+00,1002,12:42:20,04:10
MO,Pomona,36.868269,-91.913323,2024/02/18 17:37:50+00,2024-02-18 18:55:02+00:00,2024-02-18 18:57:20+00:00,2024/02/18 20:13:50+00,2024/02/18 18:56:11+00,1003,12:37:50,02:18
MO,Pontiac,36.520049,-92.605131,2024/02/18 17:36:20+00,2024-02-18 18:54:05+00:00,2024-02-18 18:54:54+00:00,2024/02/18 20:12:30+00,2024/02/18 18:54:30+00,1004,12:36:20,00:49
MO,Poplar Bluff,36.763259,-90.413953,2024/02/18 17:40:00+00,2024-02-18 18:56:18+00:00,2024-02-18 19:00:27+00:00,2024/02/18 20:15:50+00,2024/02/18 18:58:22+00,1005,12:40:00,04:09
MO,Portageville,36.429467,-89.699336,2024/02/18 17:40:30+00,2024-02-18 18:58:03+00:00,2024-02-18 19:00:05+00:00,2024/02/18 20:16:30+00,2024/02/18 18:59:04+00,1006,12:40:30,02:02
MO,Puxico,36.950544,-90.158831,2024/02/18 17:40:40+00,2024-02-18 18:56:55+00:00,2024-02-18 19:01:05+00:00,2024/02/18 20:16:20+00,2024/02/18 18:59:00+00,1007,12:40:40,04:10
MO,Qulin,36.595255,-90.246295,2024/02/18 17:40:00+00,2024-02-18 18:56:30+00:00,2024-02-18 19:00:23+00:00,2024/02/18 20:16:00+00,2024/02/18 18:58:26+00,1008,12:40:00,03:53
MO,Risco,36.551667,-89.818654,2024/02/18 17:40:30+00,2024-02-18 18:57:35+00:00,2024-02-18 19:00:34+00:00,2024/02/18 20:16:30+00,2024/02/18 18:59:04+00,1009,12:40:30,02:59
MO,Rives,36.094462,-90.011461,2024/02/18 17:39:30+00,2024-02-18 18:57:56+00:00,2024-02-18 18:57:59+00:00,2024/02/18 20:15:50+00,2024/02/18 18:57:58+00,1010,12:39:30,00:03
MO,Ste. Genevieve,37.975019,-90.049982,2024/02/18 17:42:20+00,2024-02-18 18:58:58+00:00,2024-02-18 19:01:44+00:00,2024/02/18 20:17:10+00,2024/02/18 19:00:21+00,1011,12:42:20,02:46
