X,Y,STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime
-98.699717,29.320775,TX,Macdona,29.320775,-98.699717,2024/02/18 17:14:20+00,2024/02/18 18:33:23+00,2024/02/18 18:34:01+00,2024/02/18 19:55:20+00,2024/02/18 18:33:42+00,2970,12:14:20
-95.20179,34.017272,OK,Swink,34.017272,-95.20179,2024/02/18 17:28:10+00,2024/02/18 18:45:10+00,2024/02/18 18:49:01+00,2024/02/18 20:06:30+00,2024/02/18 18:47:06+00,2971,12:28:10
-97.426341,31.419669,TX,McGregor,31.419669,-97.426341,2024/02/18 17:20:10+00,2024/02/18 18:37:18+00,2024/02/18 18:41:36+00,2024/02/18 20:00:00+00,2024/02/18 18:39:27+00,2972,12:20:10
-95.043566,34.75284,OK,Talihina,34.75284,-95.043566,2024/02/18 17:29:40+00,2024/02/18 18:47:48+00,2024/02/18 18:48:42+00,2024/02/18 20:07:20+00,2024/02/18 18:48:15+00,2973,12:29:40
-96.664161,33.201125,TX,McKinney,33.201125,-96.664161,2024/02/18 17:24:30+00,2024/02/18 18:42:01+00,2024/02/18 18:45:02+00,2024/02/18 20:03:20+00,2024/02/18 18:43:32+00,2974,12:24:30
-96.221735,33.906613,OK,Utica,33.906613,-96.221735,2024/02/18 17:26:30+00,2024/02/18 18:45:00+00,2024/02/18 18:45:40+00,2024/02/18 20:04:40+00,2024/02/18 18:45:20+00,2975,12:26:30
-96.391219,32.847107,TX,McLendon-Chisholm,32.847107,-96.391219,2024/02/18 17:24:20+00,2024/02/18 18:41:19+00,2024/02/18 18:45:31+00,2024/02/18 20:03:20+00,2024/02/18 18:43:25+00,2976,12:24:20
-95.084904,34.007542,OK,Valliant,34.007542,-95.084904,2024/02/18 17:28:20+00,2024/02/18 18:45:16+00,2024/02/18 18:49:16+00,2024/02/18 20:06:40+00,2024/02/18 18:47:16+00,2977,12:28:20
-96.021029,32.173308,TX,Malakoff,32.173308,-96.021029,2024/02/18 17:23:30+00,2024/02/18 18:41:10+00,2024/02/18 18:44:50+00,2024/02/18 20:03:10+00,2024/02/18 18:43:00+00,2978,12:23:30
-94.873497,34.7047,OK,Whitesboro,34.7047,-94.873497,2024/02/18 17:29:50+00,2024/02/18 18:47:20+00,2024/02/18 18:49:55+00,2024/02/18 20:07:40+00,2024/02/18 18:48:38+00,2979,12:29:50
-94.720638,34.969743,OK,Wister,34.969743,-94.720638,2024/02/18 17:30:30+00,2024/02/18 18:48:29+00,2024/02/18 18:49:51+00,2024/02/18 20:08:00+00,2024/02/18 18:49:10+00,2980,12:30:30
-95.00701,34.066286,OK,Wright City,34.066286,-95.00701,2024/02/18 17:28:30+00,2024/02/18 18:45:29+00,2024/02/18 18:49:29+00,2024/02/18 20:06:50+00,2024/02/18 18:47:29+00,2981,12:28:30
-80.371471,41.511107,PA,Adamsville,41.511107,-80.371471,2024/02/18 18:01:40+00,2024/02/18 19:16:13+00,2024/02/18 19:18:42+00,2024/02/18 20:30:20+00,2024/02/18 19:17:28+00,2982,01:01:40
-80.36478,41.890023,PA,Albion,41.890023,-80.36478,2024/02/18 18:02:00+00,2024/02/18 19:15:55+00,2024/02/18 19:19:30+00,2024/02/18 20:30:30+00,2024/02/18 19:17:42+00,2983,01:02:00
-80.340579,41.505256,PA,Atlantic,41.505256,-80.340579,2024/02/18 18:01:40+00,2024/02/18 19:16:19+00,2024/02/18 19:18:42+00,2024/02/18 20:30:20+00,2024/02/18 19:17:30+00,2984,01:01:40
-80.28361,42.048505,PA,Avonia,42.048505,-80.28361,2024/02/18 18:02:20+00,2024/02/18 19:16:02+00,2024/02/18 19:19:46+00,2024/02/18 20:30:30+00,2024/02/18 19:17:54+00,2985,01:02:20
-79.501342,41.993404,PA,Bear Lake,41.993404,-79.501342,2024/02/18 18:03:20+00,2024/02/18 19:17:30+00,2024/02/18 19:20:25+00,2024/02/18 20:31:20+00,2024/02/18 19:18:58+00,2986,01:03:20
-80.030887,41.677013,PA,Blooming Valley,41.677013,-80.030887,2024/02/18 18:02:20+00,2024/02/18 19:16:45+00,2024/02/18 19:19:19+00,2024/02/18 20:30:40+00,2024/02/18 19:18:02+00,2987,01:02:20
-80.059793,41.801969,PA,Cambridge Springs,41.801969,-80.059793,2024/02/18 18:02:20+00,2024/02/18 19:16:34+00,2024/02/18 19:19:39+00,2024/02/18 20:30:50+00,2024/02/18 19:18:06+00,2988,01:02:20
-79.835754,41.811497,PA,Canadohta Lake,41.811497,-79.835754,2024/02/18 18:02:40+00,2024/02/18 19:17:00+00,2024/02/18 19:19:46+00,2024/02/18 20:31:00+00,2024/02/18 19:18:23+00,2989,01:02:40
-79.761018,41.738881,PA,Centerville,41.738881,-79.761018,2024/02/18 18:02:40+00,2024/02/18 19:17:16+00,2024/02/18 19:19:35+00,2024/02/18 20:31:00+00,2024/02/18 19:18:26+00,2990,01:02:40
-80.404732,41.287725,PA,Clark,41.287725,-80.404732,2024/02/18 18:01:20+00,2024/02/18 19:16:55+00,2024/02/18 19:17:09+00,2024/02/18 20:30:20+00,2024/02/18 19:17:02+00,2991,01:01:20
-80.046991,41.519097,PA,Cochranton,41.519097,-80.046991,2024/02/18 18:02:00+00,2024/02/18 19:17:08+00,2024/02/18 19:18:43+00,2024/02/18 20:30:40+00,2024/02/18 19:17:56+00,2992,01:02:00
-79.583235,41.947907,PA,Columbus,41.947907,-79.583235,2024/02/18 18:03:20+00,2024/02/18 19:17:23+00,2024/02/18 19:20:15+00,2024/02/18 20:31:20+00,2024/02/18 19:18:49+00,2993,01:03:20
-80.309411,41.602677,PA,Conneaut Lake,41.602677,-80.309411,2024/02/18 18:01:50+00,2024/02/18 19:16:15+00,2024/02/18 19:19:00+00,2024/02/18 20:30:30+00,2024/02/18 19:17:38+00,2994,01:01:50
-80.312062,41.619041,PA,Conneaut Lakeshore,41.619041,-80.312062,2024/02/18 18:01:50+00,2024/02/18 19:16:14+00,2024/02/18 19:19:02+00,2024/02/18 20:30:30+00,2024/02/18 19:17:38+00,2995,01:01:50
-80.368638,41.75776,PA,Conneautville,41.75776,-80.368638,2024/02/18 18:01:50+00,2024/02/18 19:16:00+00,2024/02/18 19:19:18+00,2024/02/18 20:30:30+00,2024/02/18 19:17:39+00,2996,01:01:50
-79.873626,41.4998,PA,Cooperstown,41.4998,-79.873626,2024/02/18 18:02:20+00,2024/02/18 19:18:00+00,2024/02/18 19:18:30+00,2024/02/18 20:30:50+00,2024/02/18 19:18:15+00,2997,01:02:20
-79.63313,41.928225,PA,Corry,41.928225,-79.63313,2024/02/18 18:03:10+00,2024/02/18 19:17:18+00,2024/02/18 19:20:10+00,2024/02/18 20:31:10+00,2024/02/18 19:18:44+00,2998,01:03:10
-80.33649,41.902592,PA,Cranesville,41.902592,-80.33649,2024/02/18 18:02:00+00,2024/02/18 19:15:58+00,2024/02/18 19:19:33+00,2024/02/18 20:30:30+00,2024/02/18 19:17:46+00,2999,01:02:00
-80.124246,41.874979,PA,Edinboro,41.874979,-80.124246,2024/02/18 18:02:20+00,2024/02/18 19:16:23+00,2024/02/18 19:19:42+00,2024/02/18 20:30:40+00,2024/02/18 19:18:02+00,3000,01:02:20
-96.894658,31.91726,TX,Malone,31.91726,-96.894658,2024/02/18 17:21:50+00,2024/02/18 18:38:58+00,2024/02/18 18:43:17+00,2024/02/18 20:01:30+00,2024/02/18 18:41:08+00,3001,12:21:50
-97.836436,30.135234,TX,Manchaca,30.135234,-97.836436,2024/02/18 17:17:00+00,2024/02/18 18:36:00+00,2024/02/18 18:37:06+00,2024/02/18 19:57:40+00,2024/02/18 18:36:33+00,3002,12:17:00
-97.558259,30.354228,TX,Manor,30.354228,-97.558259,2024/02/18 17:18:00+00,2024/02/18 18:37:00+00,2024/02/18 18:37:44+00,2024/02/18 19:58:30+00,2024/02/18 18:37:22+00,3003,12:18:00
-97.120532,32.569188,TX,Mansfield,32.569188,-97.120532,2024/02/18 17:22:40+00,2024/02/18 18:39:55+00,2024/02/18 18:43:38+00,2024/02/18 20:01:50+00,2024/02/18 18:41:46+00,3004,12:22:40
-98.277286,30.560168,TX,Marble Falls,30.560168,-98.277286,2024/02/18 17:17:10+00,2024/02/18 18:34:29+00,2024/02/18 18:38:44+00,2024/02/18 19:57:30+00,2024/02/18 18:36:36+00,3005,12:17:10
-94.542531,33.173548,TX,Marietta,33.173548,-94.542531,2024/02/18 17:27:30+00,2024/02/18 18:45:26+00,2024/02/18 18:48:28+00,2024/02/18 20:06:30+00,2024/02/18 18:46:57+00,3006,12:27:30
-96.89318,31.308039,TX,Marlin,31.308039,-96.89318,2024/02/18 17:20:40+00,2024/02/18 18:38:33+00,2024/02/18 18:41:47+00,2024/02/18 20:00:50+00,2024/02/18 18:40:10+00,3007,12:20:40
-96.830553,31.541472,TX,Mart,31.541472,-96.830553,2024/02/18 17:21:10+00,2024/02/18 18:38:46+00,2024/02/18 18:42:33+00,2024/02/18 20:01:10+00,2024/02/18 18:40:40+00,3008,12:21:10
-99.228603,30.747713,TX,Mason,30.747713,-99.228603,2024/02/18 17:16:10+00,2024/02/18 18:33:29+00,2024/02/18 18:37:13+00,2024/02/18 19:56:10+00,2024/02/18 18:35:21+00,3009,12:16:10
-94.346145,33.329892,TX,Maud,33.329892,-94.346145,2024/02/18 17:28:10+00,2024/02/18 18:45:58+00,2024/02/18 18:49:01+00,2024/02/18 20:07:00+00,2024/02/18 18:47:30+00,3010,12:28:10
-97.006663,32.311247,TX,Maypearl,32.311247,-97.006663,2024/02/18 17:22:20+00,2024/02/18 18:39:27+00,2024/02/18 18:43:42+00,2024/02/18 20:01:50+00,2024/02/18 18:41:34+00,3011,12:22:20
-98.295075,30.564223,TX,Meadowlakes,30.564223,-98.295075,2024/02/18 17:17:10+00,2024/02/18 18:34:28+00,2024/02/18 18:38:44+00,2024/02/18 19:57:30+00,2024/02/18 18:36:36+00,3012,12:17:10
-96.557632,33.288521,TX,Melissa,33.288521,-96.557632,2024/02/18 17:24:50+00,2024/02/18 18:42:19+00,2024/02/18 18:45:20+00,2024/02/18 20:03:30+00,2024/02/18 18:43:50+00,3013,12:24:50
-97.649091,31.9266,TX,Meridian,31.9266,-97.649091,2024/02/18 17:20:40+00,2024/02/18 18:37:52+00,2024/02/18 18:41:56+00,2024/02/18 20:00:10+00,2024/02/18 18:39:54+00,3014,12:20:40
-96.894167,32.059022,TX,Mertens,32.059022,-96.894167,2024/02/18 17:22:10+00,2024/02/18 18:39:11+00,2024/02/18 18:43:34+00,2024/02/18 20:01:40+00,2024/02/18 18:41:22+00,3015,12:22:10
-97.374835,32.234545,TX,Rio Vista,32.234545,-97.374835,2024/02/18 17:21:40+00,2024/02/18 18:38:52+00,2024/02/18 18:42:48+00,2024/02/18 20:01:10+00,2024/02/18 18:40:50+00,3016,12:21:40
-96.665863,33.330038,TX,Weston,33.330038,-96.665863,2024/02/18 17:24:50+00,2024/02/18 18:42:30+00,2024/02/18 18:44:56+00,2024/02/18 20:03:30+00,2024/02/18 18:43:43+00,3017,12:24:50
-96.584164,32.75955,TX,Mesquite,32.75955,-96.584164,2024/02/18 17:23:50+00,2024/02/18 18:40:54+00,2024/02/18 18:45:01+00,2024/02/18 20:03:00+00,2024/02/18 18:42:58+00,3018,12:23:50
-96.483203,31.680693,TX,Mexia,31.680693,-96.483203,2024/02/18 17:22:00+00,2024/02/18 18:39:47+00,2024/02/18 18:43:07+00,2024/02/18 20:01:50+00,2024/02/18 18:41:27+00,3019,12:22:00
-96.99067,32.469436,TX,Midlothian,32.469436,-96.99067,2024/02/18 17:22:40+00,2024/02/18 18:39:49+00,2024/02/18 18:43:53+00,2024/02/18 20:02:00+00,2024/02/18 18:41:51+00,3020,12:22:40
-96.324898,32.046271,TX,Mildred,32.046271,-96.324898,2024/02/18 17:23:00+00,2024/02/18 18:40:18+00,2024/02/18 18:44:15+00,2024/02/18 20:02:30+00,2024/02/18 18:42:16+00,3021,12:23:00
-96.95001,32.121506,TX,Milford,32.121506,-96.95001,2024/02/18 17:22:00+00,2024/02/18 18:39:11+00,2024/02/18 18:43:35+00,2024/02/18 20:01:40+00,2024/02/18 18:41:23+00,3022,12:22:00
-95.115167,33.155283,TX,Miller's Cove,33.155283,-95.115167,2024/02/18 17:26:40+00,2024/02/18 18:43:54+00,2024/02/18 18:48:01+00,2024/02/18 20:05:40+00,2024/02/18 18:45:58+00,3023,12:26:40
-95.480296,32.652881,TX,Mineola,32.652881,-95.480296,2024/02/18 17:25:20+00,2024/02/18 18:42:45+00,2024/02/18 18:46:31+00,2024/02/18 20:04:40+00,2024/02/18 18:44:38+00,3024,12:25:20
-96.411149,32.922832,TX,Mobile City,32.922832,-96.411149,2024/02/18 17:24:30+00,2024/02/18 18:41:27+00,2024/02/18 18:45:32+00,2024/02/18 20:03:30+00,2024/02/18 18:43:30+00,3025,12:24:30
-97.358952,31.306581,TX,Moody,31.306581,-97.358952,2024/02/18 17:20:00+00,2024/02/18 18:37:17+00,2024/02/18 18:41:27+00,2024/02/18 20:00:00+00,2024/02/18 18:39:22+00,3026,12:20:00
-99.0058,29.057906,TX,Moore,29.057906,-99.0058,2024/02/18 17:13:20+00,2024/02/18 18:32:17+00,2024/02/18 18:33:09+00,2024/02/18 19:54:20+00,2024/02/18 18:32:43+00,3027,12:13:20
-95.570391,32.190556,TX,Moore Station,32.190556,-95.570391,2024/02/18 17:24:20+00,2024/02/18 18:42:34+00,2024/02/18 18:44:54+00,2024/02/18 20:03:50+00,2024/02/18 18:43:44+00,3028,12:24:20
-97.606093,32.015936,TX,Morgan,32.015936,-97.606093,2024/02/18 17:21:00+00,2024/02/18 18:38:07+00,2024/02/18 18:42:06+00,2024/02/18 20:00:30+00,2024/02/18 18:40:06+00,3029,12:21:00
-97.459192,31.154564,TX,Morgan's Point Resort,31.154564,-97.459192,2024/02/18 17:19:30+00,2024/02/18 18:36:55+00,2024/02/18 18:41:00+00,2024/02/18 19:59:40+00,2024/02/18 18:38:58+00,3030,12:19:30
-97.599711,31.632585,TX,Mosheim,31.632585,-97.599711,2024/02/18 17:20:10+00,2024/02/18 18:37:19+00,2024/02/18 18:41:44+00,2024/02/18 20:00:00+00,2024/02/18 18:39:32+00,3031,12:20:10
-97.643116,31.350475,TX,Mound,31.350475,-97.643116,2024/02/18 17:19:40+00,2024/02/18 18:36:48+00,2024/02/18 18:41:10+00,2024/02/18 19:59:40+00,2024/02/18 18:38:59+00,3032,12:19:40
-97.891527,30.039209,TX,Mountain City,30.039209,-97.891527,2024/02/18 17:16:50+00,2024/02/18 18:36:01+00,2024/02/18 18:36:33+00,2024/02/18 19:57:30+00,2024/02/18 18:36:17+00,3033,12:16:50
-96.881744,31.756291,TX,Mount Calm,31.756291,-96.881744,2024/02/18 17:21:30+00,2024/02/18 18:38:47+00,2024/02/18 18:42:59+00,2024/02/18 20:01:20+00,2024/02/18 18:40:53+00,3034,12:21:30
-94.973221,33.15791,TX,Mount Pleasant,33.15791,-94.973221,2024/02/18 17:26:50+00,2024/02/18 18:44:14+00,2024/02/18 18:48:11+00,2024/02/18 20:05:50+00,2024/02/18 18:46:12+00,3035,12:26:50
-95.224447,33.177431,TX,Mount Vernon,33.177431,-95.224447,2024/02/18 17:26:30+00,2024/02/18 18:43:43+00,2024/02/18 18:47:56+00,2024/02/18 20:05:30+00,2024/02/18 18:45:50+00,3036,12:26:30
-98.66566,31.555229,TX,Mullin,31.555229,-98.66566,2024/02/18 17:18:40+00,2024/02/18 18:36:13+00,2024/02/18 18:39:06+00,2024/02/18 19:58:10+00,2024/02/18 18:37:40+00,3037,12:18:40
-95.756069,32.275172,TX,Murchison,32.275172,-95.756069,2024/02/18 17:24:10+00,2024/02/18 18:41:57+00,2024/02/18 18:45:14+00,2024/02/18 20:03:40+00,2024/02/18 18:43:36+00,3038,12:24:10
-96.608233,33.016418,TX,Murphy,33.016418,-96.608233,2024/02/18 17:24:20+00,2024/02/18 18:41:29+00,2024/02/18 18:45:08+00,2024/02/18 20:03:10+00,2024/02/18 18:43:18+00,3039,12:24:20
-96.431707,32.012398,TX,Mustang,32.012398,-96.431707,2024/02/18 17:22:40+00,2024/02/18 18:40:01+00,2024/02/18 18:44:04+00,2024/02/18 20:02:20+00,2024/02/18 18:42:02+00,3040,12:22:40
-95.936406,32.624095,TX,Myrtle Springs,32.624095,-95.936406,2024/02/18 17:24:30+00,2024/02/18 18:41:41+00,2024/02/18 18:45:56+00,2024/02/18 20:03:50+00,2024/02/18 18:43:48+00,3041,12:24:30
-94.678985,33.201949,TX,Naples,33.201949,-94.678985,2024/02/18 17:27:30+00,2024/02/18 18:45:02+00,2024/02/18 18:48:31+00,2024/02/18 20:06:20+00,2024/02/18 18:46:46+00,3042,12:27:30
-94.134514,33.447223,TX,Nash,33.447223,-94.134514,2024/02/18 17:28:40+00,2024/02/18 18:46:35+00,2024/02/18 18:49:27+00,2024/02/18 20:07:30+00,2024/02/18 18:48:01+00,3043,12:28:40
-98.852054,29.185467,TX,Natalia,29.185467,-98.852054,2024/02/18 17:13:50+00,2024/02/18 18:32:52+00,2024/02/18 18:33:33+00,2024/02/18 19:54:50+00,2024/02/18 18:33:12+00,3044,12:13:50
-96.382516,32.00079,TX,Navarro,32.00079,-96.382516,2024/02/18 17:22:40+00,2024/02/18 18:40:08+00,2024/02/18 18:44:05+00,2024/02/18 20:02:20+00,2024/02/18 18:42:06+00,3045,12:22:40
-96.370639,33.035329,TX,Nevada,33.035329,-96.370639,2024/02/18 17:24:40+00,2024/02/18 18:41:45+00,2024/02/18 18:45:43+00,2024/02/18 20:03:40+00,2024/02/18 18:43:44+00,3046,12:24:40
-94.419096,33.46111,TX,New Boston,33.46111,-94.419096,2024/02/18 17:28:20+00,2024/02/18 18:45:45+00,2024/02/18 18:49:25+00,2024/02/18 20:07:00+00,2024/02/18 18:47:35+00,3047,12:28:20
-96.558682,33.211876,TX,New Hope,33.211876,-96.558682,2024/02/18 17:24:40+00,2024/02/18 18:42:04+00,2024/02/18 18:45:19+00,2024/02/18 20:03:30+00,2024/02/18 18:43:42+00,3048,12:24:40
-96.016396,33.195476,TX,Neylandville,33.195476,-96.016396,2024/02/18 17:25:30+00,2024/02/18 18:42:30+00,2024/02/18 18:46:38+00,2024/02/18 20:04:20+00,2024/02/18 18:44:34+00,3049,12:25:30
-97.605133,31.072538,TX,Nolanville,31.072538,-97.605133,2024/02/18 17:19:10+00,2024/02/18 18:36:31+00,2024/02/18 18:40:39+00,2024/02/18 19:59:20+00,2024/02/18 18:38:35+00,3050,12:19:10
-95.395642,32.242344,TX,Noonday,32.242344,-95.395642,2024/02/18 17:24:40+00,2024/02/18 18:43:14+00,2024/02/18 18:44:53+00,2024/02/18 20:04:10+00,2024/02/18 18:44:04+00,3051,12:24:40
-100.598046,28.90987,TX,Normandy,28.90987,-100.598046,2024/02/18 17:10:40+00,2024/02/18 18:27:42+00,2024/02/18 18:32:10+00,2024/02/18 19:51:20+00,2024/02/18 18:29:56+00,3052,12:10:40
-97.256248,33.073812,TX,Northlake,33.073812,-97.256248,2024/02/18 17:23:30+00,2024/02/18 18:42:20+00,2024/02/18 18:42:30+00,2024/02/18 20:02:10+00,2024/02/18 18:42:25+00,3053,12:23:30
-99.094945,28.921584,TX,North Pearsall,28.921584,-99.094945,2024/02/18 17:13:00+00,2024/02/18 18:32:30+00,2024/02/18 18:32:50+00,2024/02/18 19:54:00+00,2024/02/18 18:32:40+00,3054,12:13:00
-97.219146,32.86058,TX,North Richland Hills,32.86058,-97.219146,2024/02/18 17:23:00+00,2024/02/18 18:40:49+00,2024/02/18 18:43:22+00,2024/02/18 20:02:00+00,2024/02/18 18:42:06+00,3055,12:23:00
-96.318552,32.533153,TX,Oak Grove,32.533153,-96.318552,2024/02/18 17:23:50+00,2024/02/18 18:40:52+00,2024/02/18 18:45:15+00,2024/02/18 20:03:10+00,2024/02/18 18:43:04+00,3056,12:23:50
-96.849294,32.522496,TX,Oak Leaf,32.522496,-96.849294,2024/02/18 17:23:00+00,2024/02/18 18:40:05+00,2024/02/18 18:44:14+00,2024/02/18 20:02:20+00,2024/02/18 18:42:10+00,3057,12:23:00
-96.987539,33.17047,TX,Oak Point,33.17047,-96.987539,2024/02/18 17:24:00+00,2024/02/18 18:42:05+00,2024/02/18 18:43:46+00,2024/02/18 20:02:40+00,2024/02/18 18:42:56+00,3058,12:24:00
-96.26844,32.62596,TX,Oak Ridge,32.62596,-96.26844,2024/02/18 17:24:00+00,2024/02/18 18:41:06+00,2024/02/18 18:45:29+00,2024/02/18 20:03:20+00,2024/02/18 18:43:18+00,3059,12:24:00
-97.833845,32.489643,TX,Oak Trail Shores,32.489643,-97.833845,2024/02/18 17:21:30+00,2024/02/18 18:39:46+00,2024/02/18 18:41:06+00,2024/02/18 20:00:40+00,2024/02/18 18:40:26+00,3060,12:21:30
-96.517393,32.029056,TX,Oak Valley,32.029056,-96.517393,2024/02/18 17:22:30+00,2024/02/18 18:39:51+00,2024/02/18 18:44:00+00,2024/02/18 20:02:10+00,2024/02/18 18:41:56+00,3061,12:22:30
-97.511327,31.418591,TX,Oglesby,31.418591,-97.511327,2024/02/18 17:20:00+00,2024/02/18 18:37:08+00,2024/02/18 18:41:29+00,2024/02/18 19:59:50+00,2024/02/18 18:39:18+00,3062,12:20:00
-98.486598,29.474853,TX,Olmos Park,29.474853,-98.486598,2024/02/18 17:14:50+00,2024/02/18 18:34:20+00,2024/02/18 18:34:40+00,2024/02/18 19:55:40+00,2024/02/18 18:34:30+00,3063,12:14:50
-94.738515,33.182746,TX,Omaha,33.182746,-94.738515,2024/02/18 17:27:20+00,2024/02/18 18:44:52+00,2024/02/18 18:48:26+00,2024/02/18 20:06:20+00,2024/02/18 18:46:39+00,3064,12:27:20
-94.718731,32.800891,TX,Ore City,32.800891,-94.718731,2024/02/18 17:26:40+00,2024/02/18 18:45:08+00,2024/02/18 18:46:58+00,2024/02/18 20:05:50+00,2024/02/18 18:46:03+00,3065,06:26:40
-96.883467,32.541288,TX,Ovilla,32.541288,-96.883467,2024/02/18 17:23:00+00,2024/02/18 18:40:05+00,2024/02/18 18:44:11+00,2024/02/18 20:02:10+00,2024/02/18 18:42:08+00,3066,06:23:00
-96.667109,32.425136,TX,Palmer,32.425136,-96.667109,2024/02/18 17:23:00+00,2024/02/18 18:40:08+00,2024/02/18 18:44:31+00,2024/02/18 20:02:30+00,2024/02/18 18:42:20+00,3067,06:23:00
-96.936997,33.225336,TX,Paloma Creek,33.225336,-96.936997,2024/02/18 17:24:10+00,2024/02/18 18:42:19+00,2024/02/18 18:43:51+00,2024/02/18 20:03:00+00,2024/02/18 18:43:05+00,3068,06:24:10
-96.932686,33.21002,TX,Paloma Creek South,33.21002,-96.932686,2024/02/18 17:24:10+00,2024/02/18 18:42:12+00,2024/02/18 18:43:58+00,2024/02/18 20:02:50+00,2024/02/18 18:43:05+00,3069,06:24:10
-97.153882,32.714884,TX,Pantego,32.714884,-97.153882,2024/02/18 17:23:00+00,2024/02/18 18:40:19+00,2024/02/18 18:43:36+00,2024/02/18 20:02:00+00,2024/02/18 18:41:58+00,3070,06:23:00
-95.546616,33.668929,TX,Paris,33.668929,-95.546616,2024/02/18 17:27:00+00,2024/02/18 18:44:02+00,2024/02/18 18:48:01+00,2024/02/18 20:05:30+00,2024/02/18 18:46:02+00,3071,06:27:00
-96.625238,33.063056,TX,Parker,33.063056,-96.625238,2024/02/18 17:24:20+00,2024/02/18 18:41:36+00,2024/02/18 18:45:07+00,2024/02/18 20:03:10+00,2024/02/18 18:43:22+00,3072,06:24:20
-96.07444,32.280309,TX,Payne Springs,32.280309,-96.07444,2024/02/18 17:23:40+00,2024/02/18 18:41:03+00,2024/02/18 18:45:03+00,2024/02/18 20:03:10+00,2024/02/18 18:43:03+00,3073,06:23:40
-99.097169,28.892921,TX,Pearsall,28.892921,-99.097169,2024/02/18 17:12:50+00,2024/02/18 18:32:20+00,2024/02/18 18:32:40+00,2024/02/18 19:53:50+00,2024/02/18 18:32:30+00,3074,06:12:50
-95.853057,33.43896,TX,Pecan Gap,33.43896,-95.853057,2024/02/18 17:26:10+00,2024/02/18 18:43:12+00,2024/02/18 18:47:10+00,2024/02/18 20:04:50+00,2024/02/18 18:45:11+00,3075,06:26:10
-96.781319,32.490731,TX,Pecan Hill,32.490731,-96.781319,2024/02/18 17:23:00+00,2024/02/18 18:40:06+00,2024/02/18 18:44:21+00,2024/02/18 20:02:20+00,2024/02/18 18:42:14+00,3076,06:23:00
-97.65369,32.363659,TX,Pecan Plantation,32.363659,-97.65369,2024/02/18 17:21:30+00,2024/02/18 18:39:04+00,2024/02/18 18:42:09+00,2024/02/18 20:00:50+00,2024/02/18 18:40:36+00,3077,06:21:30
-97.324234,31.195576,TX,Pendleton,31.195576,-97.324234,2024/02/18 17:19:50+00,2024/02/18 18:37:16+00,2024/02/18 18:41:15+00,2024/02/18 19:59:50+00,2024/02/18 18:39:16+00,3078,06:19:50
-96.928185,31.854533,TX,Penelope,31.854533,-96.928185,2024/02/18 17:21:40+00,2024/02/18 18:38:49+00,2024/02/18 18:43:07+00,2024/02/18 20:01:20+00,2024/02/18 18:40:58+00,3079,06:21:40
-95.803419,33.605405,TX,Petty,33.605405,-95.803419,2024/02/18 17:26:30+00,2024/02/18 18:43:37+00,2024/02/18 18:47:23+00,2024/02/18 20:05:00+00,2024/02/18 18:45:30+00,3080,06:26:30
-97.602116,30.447765,TX,Pflugerville,30.447765,-97.602116,2024/02/18 17:18:00+00,2024/02/18 18:36:26+00,2024/02/18 18:38:39+00,2024/02/18 19:58:30+00,2024/02/18 18:37:32+00,3081,06:18:00
-94.96678,32.999188,TX,Pittsburg,32.999188,-94.96678,2024/02/18 17:26:40+00,2024/02/18 18:44:13+00,2024/02/18 18:47:47+00,2024/02/18 20:05:40+00,2024/02/18 18:46:00+00,3082,06:26:40
-96.747944,33.050769,TX,Plano,33.050769,-96.747944,2024/02/18 17:24:10+00,2024/02/18 18:41:30+00,2024/02/18 18:44:47+00,2024/02/18 20:03:00+00,2024/02/18 18:43:08+00,3083,06:24:10
-96.259501,32.839368,TX,Poetry,32.839368,-96.259501,2024/02/18 17:24:30+00,2024/02/18 18:41:28+00,2024/02/18 18:45:47+00,2024/02/18 20:03:30+00,2024/02/18 18:43:38+00,3084,06:24:30
-95.863365,32.937099,TX,Point,32.937099,-95.863365,2024/02/18 17:25:10+00,2024/02/18 18:42:14+00,2024/02/18 18:46:37+00,2024/02/18 20:04:20+00,2024/02/18 18:44:26+00,3085,06:25:10
-97.998172,30.384099,TX,Point Venture,30.384099,-97.998172,2024/02/18 17:17:20+00,2024/02/18 18:35:06+00,2024/02/18 18:38:30+00,2024/02/18 19:57:50+00,2024/02/18 18:36:48+00,3086,06:17:20
-95.499008,33.809047,TX,Powderly,33.809047,-95.499008,2024/02/18 17:27:20+00,2024/02/18 18:44:23+00,2024/02/18 18:48:12+00,2024/02/18 20:05:40+00,2024/02/18 18:46:18+00,3087,06:27:20
-96.321975,32.109941,TX,Powell,32.109941,-96.321975,2024/02/18 17:23:00+00,2024/02/18 18:40:21+00,2024/02/18 18:44:24+00,2024/02/18 20:02:40+00,2024/02/18 18:42:22+00,3088,06:23:00
-95.592372,32.079342,TX,Poynor,32.079342,-95.592372,2024/02/18 17:24:00+00,2024/02/18 18:42:41+00,2024/02/18 18:44:15+00,2024/02/18 20:03:40+00,2024/02/18 18:43:28+00,3089,06:24:00
-98.511368,31.676042,TX,Priddy,31.676042,-98.511368,2024/02/18 17:19:00+00,2024/02/18 18:36:38+00,2024/02/18 18:39:34+00,2024/02/18 19:58:30+00,2024/02/18 18:38:06+00,3090,06:19:00
